config_id,n_splits,mean_Accuracy,mean_Precision,mean_Recall,mean_F1-Score,mean_Demographic Parity Diff.,mean_Equal Opportunity Diff.,mean_Predictive Parity Diff.,mean_Average Predictive Value Diff.,mean_Average Odds Diff.,std_Accuracy,std_Precision,std_Recall,std_F1-Score,std_Demographic Parity Diff.,std_Equal Opportunity Diff.,std_Predictive Parity Diff.,std_Average Predictive Value Diff.,std_Average Odds Diff.
random_forest|none|one-hot|pre=reweighing|tune=none|post=calibrate_equalized_odds,3,0.7309914705124285,0.7458306751727805,0.9357629336170108,0.8296283169173407,-0.09801052801052801,-0.03684428091243371,-0.02718253742332925,0.02975628285957116,-0.10684229087902469,0.007386752918099244,0.01863452447272298,0.02980188273041699,0.0007953678336013625,0.057629629114238475,0.056760839666277214,0.07187013254818121,0.035339406950868284,0.08784008025858367
random_forest|none|one-hot|pre=reweighing|tune=none|post=reject_option_classification,3,0.7299904695114275,0.8512429764782282,0.7456500739762543,0.7942125351296703,-0.022738402738402736,0.005992505145371307,-0.057110865951843524,0.014923911753422966,0.014134224899482068,0.013363887552396753,0.023149189911936062,0.03898540262151053,0.015038207383448444,0.03393695309814391,0.04851016057809894,0.011096903395290398,0.06285096291125267,0.022018535260323355
random_forest|none|one-hot|pre=reweighing|tune=random|post=none,3,0.7560105015194836,0.7664170114674637,0.9371813213014929,0.843062368852312,-0.01786394786394785,0.0021428475199071575,-0.06450806368437319,-0.0001640847522395202,0.0033540119508609725,0.011792968352916981,0.002738329679829979,0.030277332533375084,0.01053154448116603,0.03331633542753465,0.016014566337481845,0.050572736742014165,0.07606602469878135,0.03648442973949346
random_forest|none|one-hot|pre=reweighing|tune=random|post=calibrate_equalized_odds,3,0.7440044835254417,0.751159844109227,0.9500568577821796,0.8385432686544809,-0.05223832223832222,-0.016102101975042322,-0.04999732777510557,-0.0005923197443665577,-0.04714683275142131,0.016966785733589368,0.01848255662063518,0.0347343728197193,0.010697918113513477,0.014204756242846941,0.022267407562156616,0.062378274985033545,0.036976254068499984,0.03760859652259088
random_forest|none|one-hot|pre=reweighing|tune=random|post=reject_option_classification,3,0.7409924894954836,0.8464588757520314,0.7713828057175697,0.8039104725845473,-0.022987742987742976,0.0006916184546849428,-0.06280938541171432,0.0018082937919731052,0.017044155724721958,0.052953531878034234,0.016044949415445865,0.10667526892455771,0.055143797439396576,0.017951752345542863,0.05829478593105314,0.03294975261509714,0.06944711463246271,0.00914621513980896
gradient_boosting|none|one-hot|pre=reweighing|tune=none|post=none,3,0.7430334526142909,0.7792411016595526,0.8828974236699558,0.8278286956206174,-0.003433923433923495,-0.012725088067032838,-0.09030110955625174,-0.039155432655946336,0.03346669245180628,0.03579373376639953,0.020285636976918247,0.02984968810677472,0.024566073515684576,0.05918163898911963,0.0517114285369905,0.05092109917537827,0.04629870370703182,0.04567478690566956
gradient_boosting|none|one-hot|pre=reweighing|tune=none|post=calibrate_equalized_odds,3,0.728027428626231,0.7610867446393762,0.8914811146570804,0.8208345032996256,-0.019732949732949773,-0.018239793949385758,-0.07876553805692514,-0.03398288500152111,0.002886758865468538,0.023942956787474132,0.011834977045204793,0.04095983887294515,0.01889239165025289,0.11048947789032647,0.07336109281358681,0.07983102116351365,0.03623462269897442,0.1289720484448301
gradient_boosting|none|one-hot|pre=reweighing|tune=none|post=reject_option_classification,3,0.6940323557090023,0.8626873328657214,0.6686414046929068,0.751549511918018,0.014356174356174386,0.05627467434634207,-0.0432328999976059,0.036143229724757336,0.04261358447679709,0.059556189506847594,0.009649623170685736,0.09002080510261681,0.05936394618279827,0.008119647410083898,0.06463842814261667,0.047733703782796906,0.06727639370689051,0.03578350568753536
gradient_boosting|none|one-hot|pre=reweighing|tune=random|post=none,3,0.7540264815713917,0.7802564651619064,0.9028954672731496,0.8370762972824557,-0.03743078743078743,-0.026490905189604803,-0.07036465000563082,-0.025715256123981827,-0.009327816053706786,0.02826217499366719,0.01671973062306487,0.02410839017434188,0.01911728843087873,0.04052404961819652,0.025963908592221602,0.048791907163784135,0.03313106529610895,0.027108160805236203
gradient_boosting|none|one-hot|pre=reweighing|tune=random|post=calibrate_equalized_odds,3,0.7400214585843329,0.7612697791688401,0.9157710037538364,0.8312237188886024,-0.07020433020433021,-0.04486211731081694,-0.05534287844007579,-0.02343670744854141,-0.058686010551277146,0.019530111093418064,0.005607751988442822,0.03438348417260401,0.015693599587906393,0.05630010260064133,0.018179414256926638,0.08077790007273608,0.032632684302557446,0.08207626498351259
gradient_boosting|none|one-hot|pre=reweighing|tune=random|post=reject_option_classification,3,0.751035466604329,0.8525656891150136,0.7801071127251386,0.8134764661013146,-0.013370363370363347,0.003678116012440391,-0.06737914256985318,-0.0051228223979806475,0.033469779855256065,0.04510644397785573,0.029218326896846916,0.06774497160357706,0.039613247717662094,0.043424639046158675,0.0410204359656062,0.020751892126148586,0.04597647272808956,0.02655662815004153
logistic_regression|none|label|pre=none|tune=none|post=none,3,0.7419964875054695,0.7797125483692647,0.8800056246408178,0.826790454587492,-0.0378661178661179,-0.020169844966657895,-0.0653313457023968,-0.013394287719103911,-0.00989925201918355,0.01679430055733908,0.008363555211691511,0.01961199082164422,0.012346915666159714,0.018924474338810594,0.025936858028031473,0.03447088673095869,0.05625985964216161,0.013492661776789329
logistic_regression|none|label|pre=none|tune=none|post=calibrate_equalized_odds,3,0.7369974765184346,0.7632482885178505,0.9057505838621718,0.828190753945341,-0.07847133847133851,-0.049210249007061946,-0.05281719683674787,-0.02177339011757821,-0.06350119005309916,0.0037140269848537164,0.012508527488972312,0.022004582725799558,0.0027240790671543293,0.051577242493216206,0.07057416193535855,0.05903404222046085,0.07228961589446199,0.07366197625086456
logistic_regression|none|label|pre=none|tune=none|post=reject_option_classification,3,0.7370124615633599,0.8588468875660578,0.7471785089810842,0.7989900327639375,0.0015021315021315207,0.07685253715290674,-0.010663507669669762,0.08129779571742,0.016961081532171324,0.010895982185472101,0.0036010024083292656,0.02161277831730361,0.011246809828604432,0.04462393317990392,0.08227376197072947,0.03290814153982855,0.06957356266475388,0.06008951937637446
logistic_regression|none|label|pre=none|tune=random|post=none,3,0.7270054485623348,0.8263409963052085,0.7800765440250418,0.7978496747409571,-0.008673708673708647,0.025615862282274266,-0.052379346483610055,0.017167298733587983,0.023431849515849035,0.024483031959787016,0.04154556647800621,0.10907485993626242,0.034895397167417325,0.012852102124667844,0.10287037288131215,0.02109467846993753,0.11009230750747473,0.013137166027646231
logistic_regression|none|label|pre=none|tune=random|post=calibrate_equalized_odds,3,0.7040333746920573,0.7890982855647167,0.7971889023391169,0.7884808888938427,0.08997493997494,0.06936586228227422,-0.11175405870693866,0.002956133098114174,0.12944663446208557,0.03257074190653585,0.049605911000175675,0.10879212501388977,0.03561624944489058,0.23219318685259824,0.19426994839828074,0.11336059040058812,0.056869780564264234,0.27099849376649365
logistic_regression|none|label|pre=none|tune=random|post=reject_option_classification,3,0.7279734824645004,0.8633756737325732,0.7270643043175231,0.7885878304012106,-0.007199717199717237,0.05991182140109589,-0.01828179735384694,0.06793892436878043,0.014096618360300414,0.024668745611657637,0.019131600513229256,0.04781313342545414,0.024973770816584476,0.018079638803047252,0.08550683537541065,0.03939842876123789,0.08854980236130847,0.012184716239706706
random_forest|none|label|pre=none|tune=none|post=none,3,0.7660055264845683,0.7884519556872354,0.9099935194355795,0.8448501510541474,-0.0339114639114639,0.017046256207354043,-0.03900474506790156,0.053183208475428845,-0.0209365513661523,0.012930388870420651,0.010728687872472711,0.007541818100120391,0.007952398457212559,0.0348317372111027,0.06435587886640408,0.03887993955393338,0.104570400815262,0.01376260330369671
random_forest|none|label|pre=none|tune=none|post=calibrate_equalized_odds,3,0.7459944974915035,0.7620469314661914,0.9271609014098284,0.8364225792260198,-0.08431802431802433,-0.007385561974464124,-0.014173434032559365,0.09552782872220493,-0.09697317106949711,0.023021125528375975,0.019341201384381387,0.012692566016641083,0.013028208989200816,0.08616051166126454,0.07240144672315788,0.06826022933824058,0.0627935931900434,0.11898896337396915
random_forest|none|label|pre=none|tune=none|post=reject_option_classification,3,0.7679775583967201,0.851097505497005,0.8113483242238608,0.8299559784495223,-0.026076426076426056,0.005766529461443219,-0.0568651240635748,0.014889644932892687,0.014882538862755762,0.02284748565831549,0.020702389069886584,0.04869458983719686,0.021078713644360463,0.012612098673888818,0.05461781544001261,0.03545401200163954,0.06679587835841877,0.01368698996261057
random_forest|none|label|pre=none|tune=random|post=none,3,0.7570025114935294,0.8038185146904672,0.8685973857647676,0.833264637253999,-0.02938742938742937,0.011981217745826353,-0.044071013582937746,0.04382312372233408,-0.005141724649063817,0.007816224714442523,0.03743571474045254,0.05590820968420133,0.00545658480874585,0.045078929614042085,0.04783788430553893,0.030455499489291063,0.05407064553393576,0.02440289172176074
random_forest|none|label|pre=none|tune=random|post=calibrate_equalized_odds,3,0.7550095005184826,0.7982302894745144,0.8757443478473522,0.8331408498639159,-0.02269227269227266,0.009455965220573867,-0.05421824665700011,0.029177348820041065,0.0030159389433823958,0.010186608695841698,0.039507965429867925,0.06484530332119942,0.00953872081216951,0.031171617070276436,0.05195631345164468,0.05247365833051073,0.04202338610557741,0.03507641055824528
random_forest|none|label|pre=none|tune=random|post=reject_option_classification,3,0.7299874725024426,0.8640555911837176,0.7299561033466612,0.7896954682296534,-0.029104559104559075,0.00926260156372131,-0.040083361881959746,0.027664880126413327,0.004184297345265431,0.03476902238559719,0.01207257544476194,0.07164866876817255,0.03863220493808004,0.029118509470816692,0.027784615113259914,0.057134123473329204,0.024851056674022598,0.04605891062900429
gradient_boosting|none|label|pre=none|tune=none|post=none,3,0.7570174965384546,0.7954811409009882,0.8785872369563358,0.8349180096905991,-0.04576611576611578,-0.005525418681521936,-0.044247352941011044,0.021903889978416042,-0.027036123708845766,0.030984783900169562,0.015436328865713365,0.03153437884363244,0.022294062868327448,0.04729627496603426,0.027141504128087007,0.035219594334900024,0.059022841112750815,0.03867600844074883
gradient_boosting|none|label|pre=none|tune=none|post=calibrate_equalized_odds,3,0.7380074685463907,0.7756343491685378,0.8814484672853773,0.8247061333694949,-0.06579614579614579,-0.009692085348188587,-0.029516268578655896,0.04795429136169419,-0.06500655381637262,0.007131087990524084,0.013654310052779726,0.03639160749783628,0.008932882075482172,0.06818141008789648,0.03394171268289068,0.06231507710900749,0.019406325582706534,0.08449274005069705
gradient_boosting|none|label|pre=none|tune=none|post=reject_option_classification,3,0.7239964515413617,0.8714688147799752,0.7185356369905728,0.7765938814551482,-0.01435337435337434,0.014719863196133757,-0.06228929345041249,0.006078780918328243,0.023620809365182186,0.08263973992601713,0.040754824748882194,0.17516873029210506,0.09564631441233026,0.048477574017444576,0.034112409648780394,0.013763945609251387,0.04600987024074674,0.028018692158729555
gradient_boosting|none|label|pre=none|tune=random|post=none,3,0.7619955284625943,0.7814777751443276,0.9200628492473987,0.8441526368243553,-0.046781606781606734,0.004521573090094044,-0.035189804893281794,0.06483797899939846,-0.032216506500563714,0.02433412655890094,0.03432517583376017,0.03958231756231078,0.012065569847504752,0.06067474008436527,0.036007786126172156,0.04327715466165297,0.10083955185828467,0.044497866385101566
gradient_boosting|none|label|pre=none|tune=random|post=calibrate_equalized_odds,3,0.7509935084785383,0.7672286124953542,0.9286465402345231,0.8391830423978853,-0.06642663642663638,-0.007789032970511996,-0.029432081157259222,0.06223054892566132,-0.06296079192139192,0.01061918695047009,0.028911928048361703,0.046781108593005175,0.0048608966318363905,0.04065981048779525,0.03334616538218771,0.05528682760300384,0.07147618609004106,0.03269710708884161
gradient_boosting|none|label|pre=none|tune=random|post=reject_option_classification,3,0.7549975124825424,0.8470913526701004,0.7928603744054388,0.8180433688486334,0.015538125538125502,0.031979554428948696,-0.08004305503942621,0.0017642817003066431,0.06388650301682501,0.04509652858520764,0.006427759663353228,0.07298766864614416,0.0409348427885138,0.01769016483953307,0.06095192167409362,0.028996394223522917,0.057070956100368414,0.02867862505336594
logistic_regression|none|label|pre=reweighing|tune=none|post=none,3,0.7429944914974854,0.7792849370278824,0.8828546274898206,0.8278289724554785,-0.032226282226282245,-0.016743349048011596,-0.06766116650021,-0.014274511498911327,-0.00401933739319373,0.014330832056933156,0.007211811989844504,0.0150986567801211,0.010371046445386398,0.030485676281074812,0.028388453917259394,0.04404354088133674,0.04795340524561292,0.013687909879906264
logistic_regression|none|label|pre=reweighing|tune=none|post=calibrate_equalized_odds,3,0.7379954805104506,0.7659539698618261,0.901446510888571,0.8280906972824887,-0.058509488509488526,-0.035682742987405515,-0.05933880026216402,-0.015803538896799734,-0.04022076258480125,0.004933291637091584,0.010408068303317747,0.012637850395994932,0.0007974636742322921,0.04584309644332047,0.04587148998277164,0.06299618716383099,0.026390635206871415,0.06699811147774554
logistic_regression|none|label|pre=reweighing|tune=none|post=reject_option_classification,3,0.7290014565463668,0.8619739564696548,0.7299988995267966,0.7903489954368883,0.011438641438641409,0.0815045232676314,-0.018529934335351255,0.07490703539738407,0.029950157026809632,0.0032571724739199896,0.010627559266176213,0.017180339388879085,0.005751376202542612,0.007888740304388601,0.07791672121887408,0.018380135301292608,0.07718911950711158,0.021881557316296457
logistic_regression|none|label|pre=reweighing|tune=random|post=none,3,0.7300054545563528,0.7916381677266883,0.8458787278529768,0.813009413661225,0.01158298158298158,0.04985559736125881,-0.04581595667761814,0.04072978553498943,0.0368107083859352,0.012907461846962634,0.055476171203969527,0.09989540579561743,0.02290582197095253,0.02324202894254241,0.07274245297007807,0.05386094103017397,0.1292370490804985,0.023514397771327505
logistic_regression|none|label|pre=reweighing|tune=random|post=calibrate_equalized_odds,3,0.7160393926860994,0.7585984622968774,0.8729992785786779,0.8101563920712858,0.10825195825195821,0.08703994079560222,-0.10977604146793236,0.008275488397284897,0.14573714845280303,0.03463971559829943,0.008962647258285767,0.08616520194409566,0.03474036265143071,0.20724698633719923,0.17290832856720387,0.12591187692391034,0.10404697642008773,0.2493767790994073
logistic_regression|none|label|pre=reweighing|tune=random|post=reject_option_classification,3,0.7319864774954595,0.8678034707487723,0.7285254881821405,0.791739855470016,-9.870009870035131e-06,0.06355282064300789,-0.02403811487248238,0.0631023513773351,0.02401782498485705,0.013910652959531679,0.016799528247281592,0.02817864094410787,0.013913482929443347,0.013726904843275652,0.07042705344660397,0.023444908026895445,0.08264241724998005,0.0024020324701676914
random_forest|none|label|pre=reweighing|tune=none|post=none,3,0.7580095065125004,0.7877068026190832,0.895742391450546,0.8381950756093203,-0.0313106113106113,0.0007843516158556607,-0.054019391182386856,0.015502985945878345,-0.008117805901839803,0.008232881326848523,0.0022416568908962746,0.017570432512718715,0.007159930957484717,0.036297647454019734,0.06803204824241985,0.039649693610716234,0.11684205921692274,0.024410641302616266
random_forest|none|label|pre=reweighing|tune=none|post=calibrate_equalized_odds,3,0.7409954865044686,0.7657695565339893,0.9100485430957533,0.8311790585711201,-0.08141533141533142,-0.019733325151821097,-0.026570680559682702,0.05919868220418112,-0.08328431141985303,0.030283352440555262,0.029956917829751406,0.029739010594620585,0.01687533539014449,0.08231546773300381,0.08153181419793966,0.04031666318116352,0.05288436691258082,0.10320431952385793
random_forest|none|label|pre=reweighing|tune=none|post=reject_option_classification,3,0.7109564654474833,0.8698879988132324,0.6912989252045046,0.7682873960057838,0.021444801444801504,0.042388027304078056,-0.07901101096842604,0.009960491791171061,0.06569453857350585,0.043917046438623715,0.01907401140987492,0.08206214609420771,0.046988614436587015,0.018398189674846507,0.04898733835844187,0.04345095200780136,0.03677471699324559,0.04326931658121924
random_forest|none|label|pre=reweighing|tune=random|post=none,3,0.7379745014475554,0.7900726367858474,0.8656566768154751,0.8209929471122752,-0.01863793863793861,0.0146046361388202,-0.053971551768681736,0.045540129876945445,0.005838484338284711,0.02253714031129321,0.0577487467702582,0.10470816889780393,0.02452571668766349,0.053767432387086145,0.03882224891239717,0.02690145387551813,0.06156846849158946,0.0435211524451247
random_forest|none|label|pre=reweighing|tune=random|post=calibrate_equalized_odds,3,0.7359784934635235,0.7881338813388133,0.8656566768154751,0.8198801519361374,-0.011971271971271938,0.0146046361388202,-0.0602693475401617,0.03986597946595294,0.01417181767161805,0.01916217352612902,0.05794517813017411,0.10470816889780393,0.023064044810130045,0.04583996505087553,0.03882224891239717,0.03424711912975806,0.05433674026099667,0.030949938879377352
random_forest|none|label|pre=reweighing|tune=random|post=reject_option_classification,3,0.7519885154615693,0.8549068118093354,0.7785542227602313,0.8132678325981999,-0.012113232113232045,0.018368524711956085,-0.0569847360433862,0.016537844052157063,0.0285376657335196,0.03883281719893344,0.010716412671525061,0.07795418209130035,0.03940197337219455,0.032809661141984574,0.07274616500107872,0.05878192854725241,0.0527977694427454,0.06546770030668685
gradient_boosting|none|label|pre=reweighing|tune=none|post=none,3,0.7610095125065185,0.7949898327805305,0.8871587004634215,0.8385238065951497,-0.01991242991242992,-0.003443099266302226,-0.06894758541432493,-0.00960606783943759,0.014366883230213484,0.03404478090045156,0.017917957158339052,0.031540821496600494,0.023979152457885716,0.04212599447973119,0.02056778927393504,0.03183468483019048,0.059973752960779274,0.03709730234615241
gradient_boosting|none|label|pre=reweighing|tune=none|post=calibrate_equalized_odds,3,0.7500074925224626,0.781865903024217,0.8914505459569838,0.8329125930635634,-0.02119644119644119,-0.00270780514865517,-0.06634862606605092,-0.007740885187316897,0.005729153944950975,0.02199969873442435,0.004681136105956508,0.034836473139094125,0.017463869601265117,0.05451089994232941,0.032540340466530565,0.04632685577156301,0.027710410612576546,0.05410047258040699
gradient_boosting|none|label|pre=reweighing|tune=none|post=reject_option_classification,3,0.7190453926980873,0.8625826484363555,0.7129843610530305,0.7768066991718882,0.006238336238336213,0.046354264462401686,-0.045583750034054314,0.02854457965504077,0.03720453067119985,0.06683721672401371,0.010113221811252833,0.12025975516442705,0.06716896238984428,0.030064190242577095,0.06220578233283744,0.040671115027551476,0.05086827438227576,0.023140503257799334
gradient_boosting|none|label|pre=reweighing|tune=random|post=none,3,0.7530104955254656,0.7813000585398066,0.8985913942995488,0.8358327155213382,-0.012258272258272251,0.001035008662860215,-0.07143689411499599,-0.004845934749058904,0.016307080539364638,0.027095562264941423,0.014447996128061327,0.02463727011123897,0.01866968910631927,0.014900132517211883,0.016035395477213457,0.06561977308325233,0.03084426257240052,0.012158951051073461
gradient_boosting|none|label|pre=reweighing|tune=random|post=calibrate_equalized_odds,3,0.7440074805344267,0.7706979806848112,0.9028832397931111,0.8314891566974083,-0.02480312480312478,-0.00508872871087714,-0.06410175384743122,0.00041351592120431047,-0.004757749032652858,0.016352965247387417,0.005351120428923472,0.024965769342104187,0.01257889682828213,0.02957839524369188,0.013245237165985461,0.08148569635148736,0.03300504487039223,0.05315304696287639
gradient_boosting|none|label|pre=reweighing|tune=random|post=reject_option_classification,3,0.7569995144845444,0.8498476112825889,0.7928420331853809,0.8202354247301237,-0.007220227220227156,0.005354233167766472,-0.07770437494563028,-0.007903962949099194,0.04095844988440899,0.024027703266231736,0.011941796444653137,0.02936227887900992,0.01999712014798901,0.0033332859893474096,0.03024308877066502,0.04653839079097257,0.03030540454261264,0.026462131957010512
logistic_regression|standardization|none|pre=none|tune=none|post=none,3,0.7449904994815174,0.7819413196804055,0.8814240123252999,0.8286788152413357,-0.036077616077616094,-0.015058897766461224,-0.0626953462009215,-0.007439307815387856,-0.008951965553588126,0.021182694135801566,0.011150607493730981,0.021636475829850406,0.01523363978546821,0.029824149171737657,0.01819573173667013,0.040112186134528126,0.03623742816590634,0.013688443402810854
logistic_regression|standardization|none|pre=none|tune=none|post=calibrate_equalized_odds,3,0.7419934904964846,0.7665681563666721,0.9085995867111746,0.8313807297479364,-0.07668283668283671,-0.046119503827067275,-0.05184521541801157,-0.018004294138518284,-0.06114854566040665,0.006387351098044707,0.01359431277549442,0.017069965040418158,0.0017005137909029532,0.047055725024943595,0.055209227851549914,0.06501264624849339,0.05637589419409841,0.07560756010884508
logistic_regression|standardization|none|pre=none|tune=none|post=reject_option_classification,3,0.7219914525303747,0.870653097828206,0.7099641734834868,0.7804387398309377,0.007452137452137446,0.07798997961217664,-0.013213479948183152,0.07490724219778534,0.025787678634283166,0.022286268250044847,0.023497645839486703,0.06187676737384562,0.029435141819042204,0.010664705981296138,0.07143922476428746,0.027016843999762095,0.07304111943879754,0.025215756714260254
logistic_regression|standardization|none|pre=none|tune=random|post=none,3,0.7219704734674796,0.8303032952352689,0.7641135688345987,0.7915554985755341,-0.04762762762762762,-0.009757647959772261,-0.04049416639927391,0.02481495154939618,-0.02540704671062603,0.02665004242004804,0.03762665280860012,0.10471005422504688,0.0365072127401331,0.02109141812312752,0.034265525846052136,0.0589301628951256,0.05680527664594679,0.023387302701841153
logistic_regression|standardization|none|pre=none|tune=random|post=calibrate_equalized_odds,3,0.7199744654834476,0.8276212865294212,0.7655380702591001,0.7906692763854407,-0.03429429429429428,-0.004202092404216688,-0.048463674368781885,0.020247446981891615,-0.010129268932848249,0.02335318652030089,0.042251422298705196,0.10716924975682945,0.03499929985491919,0.013251190482017899,0.0374247336384824,0.07108090093058017,0.05571842957055839,0.032177165820567386
logistic_regression|standardization|none|pre=none|tune=random|post=reject_option_classification,3,0.7209874545203886,0.8612325116941871,0.7171050218260518,0.781910133420932,-0.008780878780878779,0.05796179374112905,-0.018634332609132793,0.06732554463509183,0.011349276913706513,0.02636656072217123,0.004015046020708805,0.04866286201238237,0.02822120430277416,0.0320096657286057,0.07509583856214556,0.03429064921518118,0.08590021903147568,0.04552623098257971
random_forest|standardization|none|pre=none|tune=none|post=none,3,0.7700035364706023,0.7916539905616533,0.911418020860081,0.8472927932201246,-0.030985460985460993,0.015130547395093527,-0.043615634869188215,0.044098769052114184,-0.014012997014295961,0.012396305934334877,0.010536352678937546,0.009074851899753931,0.0077447661890306585,0.035400773301764804,0.0620298034440261,0.039285434466505835,0.10003964691719956,0.013971245953685806
random_forest|standardization|none|pre=none|tune=none|post=calibrate_equalized_odds,3,0.7489915064765365,0.7641650190922223,0.9285854028343299,0.838276619864597,-0.08289352289352292,-0.009301270786724639,-0.01715094284823822,0.08825347326666766,-0.09273778876065152,0.02512486190860987,0.021165841686627256,0.010640031419226328,0.014091199770090193,0.08681034117617509,0.06933667218775458,0.07030543047285767,0.06289745603187352,0.12210589865717847
random_forest|standardization|none|pre=none|tune=none|post=reject_option_classification,3,0.7649835464206722,0.8492327321316612,0.8085054351148772,0.8277936656687733,-0.020048090048090012,0.009430322564891439,-0.059562522547991326,0.015532255353903346,0.020970707815913564,0.018636755004550486,0.019267069662805485,0.04000640689993774,0.017124769155878475,0.017843473558936816,0.06677800723525472,0.038365808638654006,0.06628576071271745,0.026146206336145717
random_forest|standardization|none|pre=none|tune=random|post=none,3,0.7560015104925283,0.8035406401404579,0.8671667706002469,0.8325149333870264,-0.027962927962927948,0.014001419766028386,-0.0436779116669932,0.04689755255818423,-0.0041316236389628,0.009103484721978573,0.037878590119104,0.05350352488800606,0.004186883145238742,0.04754029639408345,0.049378294817595175,0.03108028878830636,0.055625362981737356,0.026133611044622165
random_forest|standardization|none|pre=none|tune=random|post=calibrate_equalized_odds,3,0.7540084995174815,0.7979537954191365,0.8743137326828313,0.8324037634715523,-0.02126777126777124,0.011476167240775862,-0.053827683927843394,0.03320404780914051,0.004026039953483394,0.010513991489425162,0.03991586270255862,0.06244042387917922,0.008347754082092602,0.03229842015776229,0.05213052953136442,0.05302283907713799,0.043721922416643084,0.03450350399798964
random_forest|standardization|none|pre=none|tune=random|post=reject_option_classification,3,0.7319864774954595,0.8605425439777522,0.7370969516892263,0.7927286014433178,-0.007061047061047006,0.035079595027773615,-0.04359596042490277,0.03498598422232021,0.02422034589278169,0.03363600864414822,0.00867199497376669,0.06621740307128121,0.03622779095425134,0.0107515768549313,0.024895675980208143,0.05714702542828793,0.030249542568526713,0.03435863665871187
gradient_boosting|standardization|none|pre=none|tune=none|post=none,3,0.7570174965384546,0.7954811409009882,0.8785872369563358,0.8349180096905991,-0.04576611576611578,-0.005525418681521936,-0.044247352941011044,0.021903889978416042,-0.027036123708845766,0.030984783900169562,0.015436328865713365,0.03153437884363244,0.022294062868327448,0.04729627496603426,0.027141504128087007,0.035219594334900024,0.059022841112750815,0.03867600844074883
gradient_boosting|standardization|none|pre=none|tune=none|post=calibrate_equalized_odds,3,0.7380074685463907,0.7756343491685378,0.8814484672853773,0.8247061333694949,-0.06579614579614579,-0.009692085348188587,-0.029516268578655896,0.04795429136169419,-0.06500655381637262,0.007131087990524084,0.013654310052779726,0.03639160749783628,0.008932882075482172,0.06818141008789648,0.03394171268289068,0.06231507710900749,0.019406325582706534,0.08449274005069705
gradient_boosting|standardization|none|pre=none|tune=none|post=reject_option_classification,3,0.7269904635174096,0.8689158172873833,0.7270826455375813,0.7802141222621772,-0.00814254814254813,0.01816813905820273,-0.06781684451728465,0.003482230287631218,0.03090050285177223,0.08299452585054305,0.04306133828086644,0.177610954412104,0.0967604064196135,0.04283755582389528,0.0369878390530925,0.023146134610327433,0.041543245050526104,0.024188057210994325
gradient_boosting|standardization|none|pre=none|tune=random|post=none,3,0.7580005154855455,0.7822302057556172,0.9115158407003902,0.8404999829357255,-0.04072709072709076,0.00772284060702048,-0.03692938696622616,0.0691964108446579,-0.02484101894093092,0.022526946415086777,0.0358904166449353,0.05398126845266106,0.013563063451838313,0.06805363346561241,0.03504594791555879,0.04492141383530198,0.09196712090290896,0.05555943984876905
gradient_boosting|standardization|none|pre=none|tune=random|post=calibrate_equalized_odds,3,0.7499955044865224,0.7703812112985013,0.9215301468520352,0.8374265921550336,-0.06854028854028853,-0.006671098786918887,-0.024622742073662735,0.0696243280669478,-0.0649603043617591,0.009814248539471923,0.035150761957632636,0.06217222446977486,0.007993651261054393,0.04524707247312572,0.02979506427473111,0.04414177346242269,0.06579050932452764,0.018663314513407497
gradient_boosting|standardization|none|pre=none|tune=random|post=reject_option_classification,3,0.7579915244585903,0.8456512605042016,0.799982881527946,0.8211417722026549,-0.004202384202384206,0.014108025011009237,-0.07333471363602206,-0.00011408559262606384,0.04245073830785528,0.04563915188465326,0.00490117540727274,0.07369569168849333,0.0415494741441452,0.03488236982046133,0.014680036963484583,0.02045691661353344,0.04006393302869142,0.017568949055201274
logistic_regression|standardization|none|pre=reweighing|tune=none|post=none,3,0.7459915004825185,0.7815703297763698,0.8842852426543414,0.829741935483871,-0.03105511105511109,-0.012114007689218184,-0.0649414045232094,-0.007854919493648027,-0.003093555602685908,0.014087930317869432,0.009165833245365884,0.012878710531389625,0.009716426761492406,0.03054947416976292,0.015182353241365808,0.0407115650531182,0.03769743710586664,0.016120941638991557
logistic_regression|standardization|none|pre=reweighing|tune=none|post=calibrate_equalized_odds,3,0.7419934904964846,0.7684704533579371,0.9043077412176124,0.830722008586136,-0.05883981883981885,-0.03313673496194547,-0.05722617668470379,-0.012871314448404095,-0.04033664746096011,0.006387351098044707,0.012927252071661673,0.014823987832820585,0.0012713703762800962,0.03807142489516431,0.04179417684205889,0.06072340978259696,0.03199419133161985,0.061659289876096285
logistic_regression|standardization|none|pre=reweighing|tune=none|post=reject_option_classification,3,0.7250064435693178,0.862542890909805,0.7228580511842314,0.7861575275548208,-0.011337211337211365,0.057579634321486016,-0.010165064488312706,0.07086925432394105,0.006438004951397763,0.009354269513994807,0.01549495514480689,0.027902429614506487,0.011521381568183029,0.029574116064149832,0.08062393254086385,0.029252258467468217,0.07774686314988725,0.040314347491969584
logistic_regression|standardization|none|pre=reweighing|tune=random|post=none,3,0.7209724694754636,0.8298415650819894,0.7641074550945796,0.7908775434702182,-0.039095459095459084,-0.009254272700047786,-0.048492443229285365,0.01491056513106335,-0.0144065668102324,0.02388936672874884,0.04147283665674296,0.10808519625396368,0.035642533002525706,0.024123182661176825,0.022527526863115443,0.06835955795827853,0.05305777915769886,0.032692994913896906
